AgeGroup,Differentiation,Stemness
"Age[60,90)",0.14884048,0.102252724
"Age[60,90)",0.176217909,0.114521499
"Age[60,90)",0.148594032,0.095936273
"Age[60,90)",0.14370371,0.102475841
"Age[60,90)",0.105041785,0.06368263
"Age[60,90)",0.127044731,0.105906253
"Age[60,90)",0.178006207,0.112912528
"Age[60,90)",0.131782869,0.123205886
"Age[60,90)",0.161600849,0.135001635
"Age[60,90)",0.158855566,0.12696376
"Age[60,90)",0.146723346,0.102647063
"Age[20,60)",0.123096771,0.117919059
"Age[60,90)",0.162280134,0.115064343
"Age[60,90)",0.133344391,0.077541743
"Age[60,90)",0.11902957,0.078395924
"Age[60,90)",0.163068525,0.112291768
"Age[60,90)",0.171785889,0.123377152
"Age[60,90)",0.172916364,0.118385123
"Age[60,90)",0.138258866,0.065194833
"Age[60,90)",0.153744717,0.109017087
"Age[60,90)",0.160612407,0.109188375
"Age[60,90)",0.176253956,0.097254008
"Age[60,90)",0.145160881,0.099348195
"Age[60,90)",0.101438935,0.057623154
"Age[60,90)",0.151499467,0.124458569
"Age[60,90)",0.151086953,0.112486863
"Age[60,90)",0.121422955,0.089946899
"Age[60,90)",0.163514697,0.116343179
"Age[60,90)",0.144757114,0.104904816
"Age[60,90)",0.155393326,0.117042153
"Age[60,90)",0.140624979,0.088302495
"Age[60,90)",0.166680681,0.096948957
"Age[60,90)",0.173081884,0.134805329
"Age[60,90)",0.168019039,0.120671375
"Age[60,90)",0.153265375,0.066969483
"Age[60,90)",0.158615138,0.124708392
"Age[60,90)",0.156043563,0.128353115
"Age[60,90)",0.171325364,0.146707972
"Age[60,90)",0.174971835,0.136629709
"Age[60,90)",0.116160408,0.10735051
"Age[60,90)",0.152596799,0.081594193
"Age[60,90)",0.138715493,0.095771224
"Age[60,90)",0.141947948,0.10276822
"Age[60,90)",0.148659027,0.087364
"Age[60,90)",0.146571536,0.09995853
"Age[60,90)",0.120234824,0.099589513
"Age[60,90)",0.177068426,0.103841441
"Age[60,90)",0.152248437,0.105854549
"Age[60,90)",0.187366404,0.123040698
"Age[60,90)",0.154676178,0.113907899
"Age[60,90)",0.167408916,0.101606935
"Age[60,90)",0.161054174,0.116451585
"Age[60,90)",0.137921461,0.092727069
"Age[60,90)",0.085325907,0.052063701
"Age[60,90)",0.158392192,0.124075969
"Age[60,90)",0.159058632,0.13592129
"Age[60,90)",0.129045016,0.087965293
"Age[60,90)",0.142137492,0.084866026
"Age[60,90)",0.165340341,0.117488118
"Age[60,90)",0.137900483,0.116567845
"Age[60,90)",0.087923902,0.07207891
"Age[60,90)",0.151371777,0.103064407
"Age[60,90)",0.149494429,0.102600695
"Age[60,90)",0.134951725,0.082827173
"Age[60,90)",0.151175833,0.080709353
"Age[60,90)",0.112624044,0.087895012
"Age[60,90)",0.12651704,0.079165914
"Age[20,60)",0.150984387,0.126709727
"Age[60,90)",0.157123251,0.11998217
"Age[60,90)",0.175706325,0.127894708
"Age[60,90)",0.154123213,0.09395959
"Age[60,90)",0.148236773,0.080908404
"Age[60,90)",0.167339588,0.106914919
"Age[60,90)",0.16880258,0.135466561
"Age[60,90)",0.141282045,0.097116802
"Age[60,90)",0.159293228,0.103428866
"Age[60,90)",0.121035352,0.115982009
"Age[60,90)",0.148681202,0.105775426
"Age[60,90)",0.174812125,0.119641666
"Age[60,90)",0.171189064,0.103449955
"Age[60,90)",0.098200285,0.080948709
"Age[60,90)",0.178762464,0.141130771
"Age[60,90)",0.154153828,0.110470604
"Age[60,90)",0.163828221,0.133430514
"Age[60,90)",0.152135119,0.110986825
"Age[60,90)",0.161818294,0.103123997
"Age[60,90)",0.175170315,0.122450485
"Age[60,90)",0.166581931,0.137273104
"Age[60,90)",0.165729336,0.104779638
"Age[60,90)",0.122649298,0.110138269
"Age[60,90)",0.180791883,0.123815243
"Age[60,90)",0.158198463,0.148597825
"Age[60,90)",0.16792838,0.112719932
"Age[60,90)",0.118463826,0.065061852
"Age[60,90)",0.154725276,0.094107602
"Age[60,90)",0.165468431,0.1215106
"Age[60,90)",0.16008787,0.106003867
"Age[60,90)",0.099299891,0.09255159
"Age[60,90)",0.161053641,0.123337941
"Age[60,90)",0.153127581,0.101275079
"Age[60,90)",0.090240661,0.055817747
"Age[20,60)",0.13970501,0.119235099
"Age[60,90)",0.153844784,0.084218815
"Age[60,90)",0.140066395,0.103471442
"Age[60,90)",0.162802886,0.123253517
"Age[60,90)",0.168235508,0.126830539
"Age[60,90)",0.157997842,0.111643122
"Age[60,90)",0.159008592,0.116573672
"Age[60,90)",0.144182408,0.118203395
"Age[60,90)",0.154948713,0.097562787
"Age[60,90)",0.184808481,0.106217002
"Age[60,90)",0.176175647,0.135472337
"Age[60,90)",0.124437326,0.092211991
"Age[60,90)",0.068026896,0.037542634
"Age[60,90)",0.161306882,0.118826219
"Age[60,90)",0.141174185,0.094948408
"Age[60,90)",0.15589076,0.119841076
"Age[20,60)",0.09941911,0.072150973
"Age[60,90)",0.142429719,0.111692977
"Age[60,90)",0.163761122,0.102261334
"Age[20,60)",0.145331329,0.10429766
"Age[60,90)",0.149833495,0.104101581
"Age[60,90)",0.16510174,0.11020916
"Age[60,90)",0.146664539,0.091250995
"Age[60,90)",0.154543651,0.099778094
"Age[60,90)",0.147462194,0.087879047
"Age[60,90)",0.155273002,0.108133453
"Age[60,90)",0.158082131,0.103058784
"Age[60,90)",0.153031109,0.12211995
"Age[20,60)",0.050451492,0.046185798
"Age[20,60)",0.143816587,0.114176332
"Age[20,60)",0.116641534,0.084541083
"Age[20,60)",0.095113425,0.076437649
"Age[20,60)",0.103742252,0.069159595
"Age[20,60)",0.102139981,0.086609721
"Age[20,60)",0.088935581,0.069054105
"Age[20,60)",0.073668577,0.055398753
"Age[20,60)",0.081423494,0.063174008
"Age[20,60)",0.092361732,0.057863614
"Age[20,60)",0.088929852,0.065332431
"Age[20,60)",0.098917778,0.048846774
"Age[20,60)",0.083407898,0.063997167
"Age[20,60)",0.085909088,0.081303424
"Age[20,60)",0.094626516,0.071821542
"Age[20,60)",0.069112203,0.068965837
"Age[20,60)",0.079934912,0.069141286
"Age[20,60)",0.066982099,0.045849025
"Age[20,60)",0.077484072,0.062634318
"Age[20,60)",0.055385383,0.010193843
"Age[20,60)",0.039631918,0.024558181
"Age[20,60)",0.081019979,0.064941034
"Age[20,60)",0.085690289,0.053922448
"Age[20,60)",0.081924463,0.058115167
"Age[20,60)",0.06896044,0.042990809
"Age[20,60)",0.076945342,0.091437176
"Age[20,60)",0.081429004,0.064239705
"Age[20,60)",0.065130767,0.049983187
"Age[20,60)",0.076739075,0.053471466
"Age[20,60)",0.081143658,0.028667054
"Age[20,60)",0.057797284,0.036752113
"Age[20,60)",0.047125897,0.074885553
"Age[20,60)",0.07648336,0.048258696
"Age[20,60)",0.072904346,0.059176051
"Age[20,60)",0.069703875,0.045108076
"Age[20,60)",0.063714812,0.064446541
"Age[20,60)",0.079823964,0.072474656
"Age[20,60)",0.058111113,0.046985384
"Age[20,60)",0.053767292,0.058091967
"Age[20,60)",0.081114526,0.060272061
"Age[20,60)",0.057753133,0.048107239
"Age[20,60)",0.086414677,0.079441407
"Age[20,60)",0.063634565,0.046707489
"Age[20,60)",0.085920601,0.067167012
"Age[20,60)",0.076060681,0.068412905
"Age[20,60)",0.066486578,0.049786708
"Age[20,60)",0.073654389,0.044851351
"Age[20,60)",0.074961951,0.042376716
"Age[20,60)",0.069063307,0.036278243
"Age[20,60)",0.076378822,0.044896551
"Age[20,60)",0.071218368,0.051579928
"Age[20,60)",0.080692041,0.076752532
"Age[20,60)",0.066843028,0.049379631
"Age[20,60)",0.056931148,0.039012468
"Age[20,60)",0.068081791,0.04858135
"Age[20,60)",0.07416508,0.063583683
"Age[20,60)",0.051368322,0.03558366
"Age[20,60)",0.060530137,0.061598996
"Age[20,60)",0.084574789,0.054164448
"Age[20,60)",0.064174636,0.038402008
"Age[20,60)",0.071873029,0.069560805
"Age[20,60)",0.06229409,0.045015506
"Age[20,60)",0.077374048,0.082317309
"Age[20,60)",0.073251152,0.053240372
"Age[20,60)",0.069371398,0.032407796
"Age[20,60)",0.071288003,0.059953986
"Age[20,60)",0.062085602,0.020557417
"Age[20,60)",0.068127391,0.035314783
"Age[20,60)",0.062600287,0.07310258
"Age[20,60)",0.058207455,0.027712056
"Age[20,60)",0.043916499,0.041750493
"Age[20,60)",0.079489138,0.066600972
"Age[20,60)",0.062829304,0.034255488
"Age[20,60)",0.080511762,0.069561152
"Age[20,60)",0.037711332,0.052163887
"Age[20,60)",0.071452933,0.048506089
"Age[20,60)",0.052406211,0.043826135
"Age[20,60)",0.057424749,0.061456777
"Age[20,60)",0.063028568,0.069692751
"Age[20,60)",0.077700069,0.034191624
"Age[20,60)",0.053741214,0.048980622
"Age[20,60)",0.067717986,0.03383043
"Age[20,60)",0.068116822,0.059521258
"Age[20,60)",0.069508967,0.046280294
"Age[20,60)",0.074848053,0.057379252
"Age[20,60)",0.059652835,0.017780868
"Age[20,60)",0.051761031,0.017813218
"Age[20,60)",0.050446142,0.011819992
"Age[20,60)",0.052689159,0.026331315
"Age[20,60)",0.054364914,0.027900428
"Age[20,60)",0.059980178,0.044838352
"Age[20,60)",0.058566246,0.059070162
"Age[20,60)",0.038074962,0.038038156
"Age[20,60)",0.052429838,0.050206632
"Age[20,60)",0.071535134,0.078250543
"Age[20,60)",0.065212254,0.01353366
"Age[20,60)",0.065843755,0.031158473
"Age[20,60)",0.056789972,0.049919581
"Age[20,60)",0.057043276,0.056350698
"Age[20,60)",0.06955368,0.092446479
"Age[20,60)",0.064390287,0.040654741
"Age[20,60)",0.07584026,0.069893497
"Age[20,60)",0.066250311,0.066405574
"Age[20,60)",0.060047975,0.02725083
"Age[20,60)",0.061004382,0.027978319
"Age[20,60)",0.061478734,0.038698998
"Age[20,60)",0.075233247,0.06576163
"Age[20,60)",0.045831941,0.024972006
"Age[20,60)",0.061850041,0.083314443
"Age[20,60)",0.050112157,0.049115909
"Age[20,60)",0.048285998,0.040308892
"Age[20,60)",0.068725817,0.038773507
"Age[20,60)",0.078587373,0.071873047
"Age[20,60)",0.073684256,0.064360373
"Age[20,60)",0.035823994,0.056825402
"Age[20,60)",0.073591019,0.06135731
"Age[20,60)",0.050361401,0.040762799
"Age[20,60)",0.059101041,0.050067199
"Age[20,60)",0.054903561,0.044680458
"Age[20,60)",0.053585837,0.039813303
"Age[20,60)",0.054460625,0.038190864
"Age[20,60)",0.07144257,0.06336694
"Age[20,60)",0.042675552,0.028924208
"Age[20,60)",0.068031341,0.070824289
"Age[20,60)",0.068459662,0.04184053
"Age[20,60)",0.049087827,0.052769327
"Age[20,60)",0.056194269,0.059178518
"Age[20,60)",0.062499537,0.049036825
"Age[20,60)",0.052152302,0.0497726
"Age[20,60)",0.051392898,0.025775951
"Age[20,60)",0.046808597,0.019194372
"Age[20,60)",0.047255237,0.06671673
"Age[20,60)",0.063565572,0.048929508
"Age[20,60)",0.060384596,0.03118523
"Age[20,60)",0.049349279,0.026939918
"Age[20,60)",0.054310623,0.040636769
"Age[20,60)",0.040875833,0.024007495
"Age[20,60)",0.061357322,0.051849176
"Age[20,60)",0.054850287,0.037029042
"Age[20,60)",0.06805761,0.031105947
"Age[20,60)",0.055316907,0.040236059
"Age[20,60)",0.055434194,0.02732255
"Age[20,60)",0.055422521,0.049345321
"Age[20,60)",0.060423208,0.04760349
"Age[20,60)",0.048550689,0.036502565
"Age[20,60)",0.045082023,0.043026053
"Age[20,60)",0.045366234,0.061964191
"Age[20,60)",0.054423273,0.048226577
"Age[20,60)",0.060187485,0.035686093
"Age[20,60)",0.037978777,0.038284419
"Age[20,60)",0.065645782,0.044817862
"Age[20,60)",0.044326463,0.045924914
"Age[20,60)",0.050472462,0.041494923
"Age[20,60)",0.041698931,0.028464205
"Age[20,60)",0.045871202,0.034069593
"Age[20,60)",0.063853806,0.057827999
"Age[20,60)",0.034661271,0.030831399
"Age[20,60)",0.05169799,0.046771401
"Age[20,60)",0.060336261,0.036727737
"Age[20,60)",0.056737561,0.057542608
"Age[20,60)",0.046597552,0.06302773
"Age[20,60)",0.048313915,0.052323394
"Age[20,60)",0.061040642,0.050724339
"Age[20,60)",0.075253941,0.064655196
"Age[20,60)",0.059135184,0.07652364
"Age[20,60)",0.067706434,0.052032924
"Age[20,60)",0.050770655,0.050166161
"Age[20,60)",0.051544344,0.028745152
"Age[20,60)",0.067691928,0.062207702
"Age[20,60)",0.06941718,0.062667195
"Age[20,60)",0.057557859,0.04546972
"Age[20,60)",0.052224635,0.042075385
"Age[20,60)",0.050431815,0.045434079
"Age[20,60)",0.04229537,0.022546011
"Age[20,60)",0.061088016,0.035457236
"Age[20,60)",0.063405302,0.052078727
"Age[20,60)",0.061187688,0.046240324
"Age[20,60)",0.064850319,0.06586372
"Age[20,60)",0.057537915,0.041640249
"Age[20,60)",0.05075282,0.038059643
"Age[20,60)",0.057240807,0.022028947
"Age[20,60)",0.034211482,0.020734505
"Age[20,60)",0.056923596,0.030202392
"Age[20,60)",0.066057117,0.046936831
"Age[20,60)",0.047491609,0.054211088
"Age[20,60)",0.052718447,0.021503386
"Age[20,60)",0.036042659,0.015884582
"Age[20,60)",0.038850724,0.050622305
"Age[20,60)",0.047966619,0.031136683
"Age[20,60)",0.043154656,0.021802315
"Age[20,60)",0.046618217,0.016290647
"Age[20,60)",0.047573651,0.050266566
"Age[20,60)",0.050694549,0.037317897
"Age[20,60)",0.063556473,0.033471056
"Age[20,60)",0.034750694,0.028960284
"Age[20,60)",0.057760103,0.043875367
"Age[20,60)",0.054340239,0.038728606
"Age[20,60)",0.052103578,0.039803837
"Age[20,60)",0.05773717,0.039833136
"Age[20,60)",0.06883454,0.062623404
"Age[20,60)",0.055098245,0.036431421
"Age[20,60)",0.036563614,0.025462418
"Age[20,60)",0.06112347,0.034329067
"Age[20,60)",0.059658462,0.037794143
"Age[20,60)",0.038520851,0.042573974
"Age[20,60)",0.048002119,0.040205911
"Age[20,60)",0.052073191,0.018482715
"Age[20,60)",0.053473016,0.031568807
"Age[20,60)",0.042579562,0.022073318
"Age[20,60)",0.040760707,0.037634368
"Age[20,60)",0.038554622,0.041558253
"Age[20,60)",0.060836762,0.042004407
"Age[20,60)",0.04421757,0.02860938
"Age[20,60)",0.041304129,0.045782951
"Age[20,60)",0.038576446,0.045693894
"Age[20,60)",0.046970676,0.028349185
"Age[20,60)",0.092331175,0.057548864
"Age[20,60)",0.090776489,0.057147524
"Age[20,60)",0.061510632,0.043731733
"Age[20,60)",0.093757914,0.082875633
"Age[20,60)",0.061311909,0.047663567
"Age[20,60)",0.085032079,0.050212845
"Age[20,60)",0.065084157,0.075784187
"Age[20,60)",0.077303243,0.061359217
"Age[20,60)",0.056948719,0.052001906
"Age[20,60)",0.058093229,0.060736587
"Age[20,60)",0.047730825,0.046430406
"Age[20,60)",0.061777413,0.04182333
"Age[20,60)",0.055934117,0.057446451
"Age[20,60)",0.14139557,0.100659175
"Age[20,60)",0.130844793,0.095851127
"Age[20,60)",0.126919976,0.080561489
"Age[20,60)",0.13398632,0.09743962
"Age[20,60)",0.148439382,0.111114756
"Age[20,60)",0.134491068,0.11223168
"Age[20,60)",0.09927749,0.095953995
"Age[20,60)",0.117407731,0.094507048
"Age[20,60)",0.110354019,0.110277005
"Age[20,60)",0.131226385,0.080686534
"Age[20,60)",0.159719244,0.090802384
"Age[20,60)",0.108325078,0.066295821
"Age[20,60)",0.107103571,0.064066427
"Age[20,60)",0.11490757,0.073983765
"Age[20,60)",0.08204939,0.073248278
"Age[20,60)",0.126639672,0.084792591
"Age[20,60)",0.120404389,0.103878591
"Age[20,60)",0.118480352,0.077880986
"Age[20,60)",0.109454066,0.070496745
"Age[20,60)",0.122349591,0.096187103
"Age[20,60)",0.12988928,0.072644782
"Age[20,60)",0.093649928,0.094074201
"Age[20,60)",0.124386759,0.074777889
"Age[20,60)",0.098586229,0.094217201
"Age[20,60)",0.088886007,0.072291549
"Age[20,60)",0.104908543,0.063348608
"Age[20,60)",0.132765488,0.089397784
"Age[20,60)",0.101423604,0.056333576
"Age[20,60)",0.110164421,0.081401191
"Age[20,60)",0.117193606,0.080651236
"Age[20,60)",0.119883904,0.101337999
"Age[20,60)",0.095200111,0.057994569
"Age[20,60)",0.113238931,0.072172759
"Age[20,60)",0.123675205,0.070152922
"Age[20,60)",0.138022002,0.088039289
"Age[20,60)",0.111033028,0.078450871
"Age[20,60)",0.095284676,0.070423577
"Age[20,60)",0.112912754,0.104441132
"Age[20,60)",0.127625049,0.100319002
"Age[20,60)",0.13690583,0.079694212
"Age[20,60)",0.099236797,0.060509988
"Age[20,60)",0.099493527,0.070385177
"Age[20,60)",0.099737765,0.069191539
"Age[20,60)",0.100196037,0.062154208
"Age[20,60)",0.104968464,0.088591293
"Age[20,60)",0.11268958,0.096080423
"Age[20,60)",0.121010007,0.097159692
"Age[20,60)",0.104282629,0.072056381
"Age[20,60)",0.114172392,0.121300114
"Age[20,60)",0.113471176,0.094330147
"Age[20,60)",0.108606579,0.105531285
"Age[20,60)",0.120871652,0.091883143
"Age[20,60)",0.116181047,0.089228157
"Age[20,60)",0.093377521,0.050483839
"Age[20,60)",0.082379103,0.093844611
"Age[20,60)",0.096437109,0.060028275
"Age[20,60)",0.083878279,0.087185773
"Age[20,60)",0.125388472,0.068747246
"Age[20,60)",0.090082303,0.061937775
"Age[20,60)",0.110213836,0.06653257
"Age[20,60)",0.09461395,0.083826301
"Age[20,60)",0.107284687,0.101453073
"Age[20,60)",0.090214687,0.046766995
"Age[20,60)",0.096976183,0.070951415
"Age[20,60)",0.107920959,0.103821935
"Age[20,60)",0.095015837,0.068945022
"Age[20,60)",0.115049559,0.090346674
"Age[20,60)",0.106716975,0.086746901
"Age[20,60)",0.105235012,0.082356357
"Age[20,60)",0.105295111,0.057877271
"Age[20,60)",0.093230526,0.089958306
"Age[20,60)",0.102872592,0.082406038
"Age[20,60)",0.095732914,0.043649437
"Age[20,60)",0.089323003,0.061018318
"Age[20,60)",0.107335142,0.077476189
"Age[20,60)",0.099226017,0.049375418
"Age[20,60)",0.102632192,0.072469653
"Age[20,60)",0.090380261,0.08104759
"Age[20,60)",0.103360312,0.078592967
"Age[20,60)",0.089259337,0.074857952
"Age[20,60)",0.112325034,0.077175525
"Age[20,60)",0.081339471,0.081940796
"Age[20,60)",0.099126492,0.046338653
"Age[20,60)",0.093856341,0.095961084
"Age[20,60)",0.110649856,0.071242693
"Age[20,60)",0.112834585,0.054786107
"Age[20,60)",0.097895811,0.08404773
"Age[20,60)",0.102207601,0.070519714
"Age[20,60)",0.109868589,0.089220124
"Age[20,60)",0.09743369,0.083626189
"Age[20,60)",0.09366464,0.074284073
"Age[20,60)",0.107509782,0.070844741
"Age[20,60)",0.105501768,0.094476084
"Age[20,60)",0.097007714,0.096424843
"Age[20,60)",0.095404156,0.078184355
"Age[20,60)",0.125250514,0.083370316
"Age[20,60)",0.095742271,0.063192742
"Age[20,60)",0.070133016,0.040748684
"Age[20,60)",0.095239925,0.084889569
"Age[20,60)",0.112995352,0.060500684
"Age[20,60)",0.108676372,0.087076826
"Age[20,60)",0.093927502,0.095369578
"Age[20,60)",0.115936906,0.078704334
"Age[20,60)",0.091852266,0.063013113
"Age[20,60)",0.09377298,0.1003639
"Age[20,60)",0.10225199,0.092696243
"Age[20,60)",0.101680233,0.073972283
"Age[20,60)",0.097748207,0.069891031
"Age[20,60)",0.102478538,0.06481203
"Age[20,60)",0.109351468,0.058697984
"Age[20,60)",0.084727893,0.046954605
"Age[20,60)",0.119249995,0.099525085
"Age[20,60)",0.085432545,0.096706966
"Age[20,60)",0.095880973,0.094661075
"Age[20,60)",0.120767741,0.09663791
"Age[20,60)",0.084025348,0.078635403
"Age[20,60)",0.112761647,0.062015
"Age[20,60)",0.088801818,0.069948814
"Age[20,60)",0.097362844,0.077139816
"Age[20,60)",0.106890261,0.101945075
"Age[20,60)",0.095905587,0.085014497
"Age[20,60)",0.09284096,0.049813722
"Age[20,60)",0.097574895,0.079737636
"Age[20,60)",0.117465999,0.063235818
"Age[20,60)",0.090756876,0.077577794
"Age[20,60)",0.080203797,0.062479093
"Age[20,60)",0.106747354,0.083592896
"Age[20,60)",0.093626986,0.065790131
"Age[20,60)",0.113898993,0.077534328
"Age[20,60)",0.094641341,0.081782522
"Age[20,60)",0.085362515,0.068490822
"Age[20,60)",0.094594665,0.086095164
"Age[20,60)",0.124818024,0.064578766
"Age[20,60)",0.095508311,0.064140524
"Age[20,60)",0.110326941,0.10353964
"Age[20,60)",0.111573804,0.075235411
"Age[20,60)",0.112097516,0.066627855
"Age[20,60)",0.112237155,0.062599312
"Age[20,60)",0.102255528,0.060940298
"Age[20,60)",0.104681224,0.077182729
"Age[20,60)",0.087933578,0.068034247
"Age[20,60)",0.115161579,0.08745869
"Age[20,60)",0.111098959,0.099795607
"Age[20,60)",0.113948735,0.090538852
"Age[20,60)",0.091057343,0.066290987
"Age[20,60)",0.098378828,0.061274963
"Age[20,60)",0.09052719,0.068207135
"Age[20,60)",0.081809953,0.07887146
"Age[20,60)",0.104371988,0.071778167
"Age[20,60)",0.10304104,0.066449852
"Age[20,60)",0.10475395,0.066024864
"Age[20,60)",0.102326067,0.074081809
"Age[20,60)",0.106822332,0.099534842
"Age[20,60)",0.099914588,0.059311788
"Age[20,60)",0.10353179,0.067913503
"Age[20,60)",0.096134806,0.068781179
"Age[20,60)",0.087397783,0.073453504
"Age[20,60)",0.066477658,0.077132372
"Age[20,60)",0.119897468,0.086981842
"Age[20,60)",0.073651322,0.072463961
"Age[20,60)",0.091505772,0.069164764
"Age[20,60)",0.10841722,0.084929521
"Age[20,60)",0.088783656,0.069565912
"Age[20,60)",0.104041416,0.064489126
"Age[20,60)",0.115732176,0.079200774
"Age[20,60)",0.1217838,0.085045306
"Age[20,60)",0.078576952,0.067139434
"Age[20,60)",0.109586432,0.043108653
"Age[20,60)",0.090296279,0.075199362
"Age[20,60)",0.109198859,0.077759782
