AgeGroup,Overexpressed,Underexpressed
"Age[20,60)",0.1416018,0.022892684
"Age[20,60)",0.107954538,0.039956447
"Age[20,60)",0.101265595,0.052567924
"Age[20,60)",0.136862101,0.026008118
"Age[20,60)",0.147133798,0.036125807
"Age[20,60)",0.127392522,0.049723053
"Age[20,60)",0.069778975,0.038460794
"Age[20,60)",0.097724002,0.099820212
"Age[20,60)",0.128753954,0.035233082
"Age[20,60)",0.143037006,0.03091697
"Age[20,60)",0.139223516,0.024805344
"Age[20,60)",0.119902151,0.051029145
"Age[20,60)",0.162473338,0.037511357
"Age[20,60)",0.150291701,0.029849698
"Age[20,60)",0.141844856,0.019296001
"Age[20,60)",0.110055532,-0.002078922
"Age[20,60)",0.172011171,0.046477738
"Age[20,60)",0.130437466,0.044506657
"Age[20,60)",0.136015655,0.024268618
"Age[20,60)",0.12083503,0.016480376
"Age[20,60)",0.129607276,0.069641417
"Age[20,60)",0.133928344,0.050079692
"Age[20,60)",0.155771982,0.067874623
"Age[20,60)",0.121096259,0.087906257
"Age[20,60)",0.128431796,0.03908453
"Age[20,60)",0.203826265,0.032928392
"Age[20,60)",0.092804881,0.057484845
"Age[20,60)",0.136813184,0.011227108
"Age[20,60)",0.157089396,0.035920413
"Age[20,60)",0.163910353,0.046286054
"Age[20,60)",0.102510275,0.094601562
"Age[20,60)",0.127375459,0.060215118
"Age[20,60)",0.105997718,0.00358659
"Age[20,60)",0.141288379,0.036385509
"Age[20,60)",0.115584471,0.03521551
"Age[20,60)",0.050394176,0.069768969
"Age[20,60)",0.1668993,0.013895554
"Age[20,60)",0.120010984,0.049384646
"Age[20,60)",0.164033449,-0.022396706
"Age[20,60)",0.150465617,0.062570002
"Age[20,60)",0.140481651,0.033596249
"Age[20,60)",0.113384927,0.065656086
"Age[20,60)",0.11954386,0.044531028
"Age[20,60)",0.163377217,0.010782224
"Age[20,60)",0.138903033,0.022424593
"Age[20,60)",0.166141335,0.051609523
"Age[20,60)",0.135600793,0.026919281
"Age[20,60)",0.114655075,0.00719949
"Age[20,60)",0.134630061,0.046499308
"Age[20,60)",0.133064527,0.069027182
"Age[20,60)",0.095533105,0.057034282
"Age[20,60)",0.158454749,0.013618219
"Age[20,60)",0.174005203,0.038687755
"Age[20,60)",0.125128732,0.043536906
"Age[20,60)",0.1663951,0.051531433
"Age[20,60)",0.09980238,0.051762342
"Age[20,60)",0.160725106,0.027448982
"Age[20,60)",0.128791487,0.05378255
"Age[20,60)",0.148963166,0.076837693
"Age[20,60)",0.134133943,0.032771647
"Age[20,60)",0.144404634,-0.009120402
"Age[20,60)",0.189301169,0.015546571
"Age[20,60)",0.143493856,0.086043688
"Age[20,60)",0.112515137,0.025339013
"Age[20,60)",0.17382598,0.029408727
"Age[20,60)",0.154407969,0.040687218
"Age[20,60)",0.09097355,0.036405221
"Age[20,60)",0.122126112,0.070443347
"Age[20,60)",0.127742185,0.060932294
"Age[20,60)",0.168880989,0.046936444
"Age[20,60)",0.080748931,0.00744371
"Age[20,60)",0.1342827,0.057697943
"Age[20,60)",0.118339976,0.03633998
"Age[20,60)",0.175993809,0.044507984
"Age[20,60)",0.112084968,0.019132828
"Age[20,60)",0.067781198,0.039954374
"Age[20,60)",0.083964096,0.051283119
"Age[20,60)",0.181777126,0.026027877
"Age[20,60)",0.109542546,0.093778838
"Age[20,60)",0.124332681,0.009740133
"Age[20,60)",0.120990468,0.015640491
"Age[20,60)",0.131212461,0.047680062
"Age[20,60)",0.126570369,0.07468869
"Age[20,60)",0.143132937,0.046457913
"Age[20,60)",0.116983485,0.030258274
"Age[20,60)",0.101107424,0.034185171
"Age[20,60)",0.117990469,0.061688672
"Age[20,60)",0.150384394,0.055982304
"Age[20,60)",0.100950064,0.030297431
"Age[20,60)",0.117949606,0.042785249
"Age[20,60)",0.152691205,0.019538986
"Age[20,60)",0.121211962,0.080743655
"Age[20,60)",0.134394837,0.047893353
"Age[20,60)",0.136822956,0.050465269
"Age[20,60)",0.134248738,0.095952877
"Age[20,60)",0.097716753,0.034285347
"Age[20,60)",0.158274574,0.051951244
"Age[20,60)",0.115948029,0.029450525
"Age[20,60)",0.086607454,0.051759384
"Age[20,60)",0.158825422,0.059415364
"Age[20,60)",0.162983105,0.049636369
"Age[20,60)",0.121314949,0.079439264
"Age[20,60)",0.152806537,0.073554623
"Age[20,60)",0.163112558,0.040866541
"Age[20,60)",0.125813485,0.04647879
"Age[20,60)",0.108734849,0.104696458
"Age[20,60)",0.119411117,0.054409389
"Age[20,60)",0.143318553,0.027868374
"Age[20,60)",0.106181416,0.065197438
"Age[20,60)",0.105459266,0.020359706
"Age[20,60)",0.114978023,0.028783596
"Age[20,60)",0.145920808,0.041740102
"Age[20,60)",0.087059593,0.065005117
"Age[20,60)",0.064465399,0.097117201
"Age[20,60)",0.153219276,0.031304863
"Age[20,60)",0.129132464,0.076695419
"Age[20,60)",0.080488776,0.011370577
"Age[20,60)",0.090402199,0.051429175
"Age[20,60)",0.15251909,0.053341921
"Age[20,60)",0.071312209,0.044872317
"Age[20,60)",0.161183214,0.017785387
"Age[20,60)",0.081830501,0.055013628
"Age[20,60)",0.086803983,0.018955963
"Age[20,60)",0.172386082,0.032600878
"Age[20,60)",0.155587344,0.078151144
"Age[20,60)",0.110803132,0.000868261
"Age[20,60)",0.140273542,0.052003067
"Age[20,60)",0.134289096,0.05309773
"Age[20,60)",0.101651327,0.034348103
"Age[20,60)",0.158952779,0.058206506
"Age[20,60)",0.157149886,0.076646079
"Age[20,60)",0.128210848,0.081235372
"Age[20,60)",0.102017105,0.088647503
"Age[20,60)",0.104112632,0.051966882
"Age[20,60)",0.172768752,0.004736017
"Age[20,60)",0.120777835,0.062382811
"Age[20,60)",0.169391925,0.051317505
"Age[20,60)",0.116858122,0.032509895
"Age[20,60)",0.196387834,0.037474862
"Age[20,60)",0.136156205,0.048092377
"Age[20,60)",0.144300636,0.049409336
"Age[20,60)",0.128805413,0.052229775
"Age[20,60)",0.042035725,0.046165885
"Age[20,60)",0.121395973,0.043895354
"Age[20,60)",0.192687977,0.047022133
"Age[20,60)",0.171690573,0.008637843
"Age[20,60)",0.092638096,0.085451015
"Age[20,60)",0.104355076,0.076251637
"Age[20,60)",0.123913961,0.042172642
"Age[20,60)",0.131871152,0.082000324
"Age[20,60)",0.103613827,0.027554349
"Age[20,60)",0.066534003,0.071676204
"Age[20,60)",0.178217489,-0.002210241
"Age[20,60)",0.141770824,0.045907761
"Age[20,60)",0.136050343,0.000945501
"Age[20,60)",0.161262359,0.04908223
"Age[20,60)",0.12976842,0.075143393
"Age[20,60)",0.200419504,0.009932168
"Age[20,60)",0.115143458,0.047893276
"Age[20,60)",0.192733634,0.039298178
"Age[20,60)",0.129211016,0.04119084
"Age[20,60)",0.113788723,0.031770981
"Age[20,60)",0.151236428,0.041276082
"Age[20,60)",0.096458943,0.076564049
"Age[20,60)",0.158938083,0.043909477
"Age[20,60)",0.117308802,0.058038002
"Age[20,60)",0.164938711,0.03286402
"Age[20,60)",0.167535059,0.05061556
"Age[20,60)",0.153475972,0.048243079
"Age[20,60)",0.133967767,0.034700959
"Age[20,60)",0.186350663,0.039619016
"Age[20,60)",0.100893675,0.07693416
"Age[20,60)",0.114853385,0.057536137
"Age[20,60)",0.105168384,0.037966847
"Age[20,60)",0.102611881,0.069830278
"Age[20,60)",0.1448951,0.075861868
"Age[20,60)",0.142341298,-0.012338519
"Age[20,60)",0.168029578,0.027631529
"Age[20,60)",0.138086961,0.028107171
"Age[20,60)",0.079130518,0.048503158
"Age[20,60)",0.150544722,-0.007100272
"Age[20,60)",0.085912424,0.047115914
"Age[20,60)",0.131956391,0.037463914
"Age[20,60)",0.134501985,0.053701744
"Age[20,60)",0.135654854,0.061460231
"Age[20,60)",0.141548478,0.065882403
"Age[20,60)",0.166999968,0.041530146
"Age[20,60)",0.200058299,0.032115766
"Age[20,60)",0.149190674,0.049710765
"Age[20,60)",0.136324505,0.066660264
"Age[20,60)",0.131061329,0.065592193
"Age[20,60)",0.112659409,0.044851658
"Age[20,60)",0.158639693,0.054972772
"Age[20,60)",0.139509274,0.066330114
"Age[20,60)",0.121380725,0.032753077
"Age[20,60)",0.1225645,0.061519899
"Age[20,60)",0.168240287,0.065557621
"Age[20,60)",0.121897906,0.058658008
"Age[20,60)",0.111954208,0.062757682
"Age[20,60)",0.161396862,0.028405665
"Age[20,60)",0.149908043,0.016672935
"Age[20,60)",0.123663835,0.026856474
"Age[20,60)",0.120593791,0.007968295
"Age[20,60)",0.066651656,0.023614067
"Age[20,60)",0.127807325,0.076560624
"Age[20,60)",0.148939771,0.035046203
"Age[20,60)",0.087849891,-0.00877512
"Age[20,60)",0.104686935,0.015271182
"Age[20,60)",0.119112155,0.068886931
"Age[20,60)",0.154507384,0.011194887
"Age[20,60)",0.134298398,0.012277928
"Age[20,60)",0.145109326,0.032226063
"Age[20,60)",0.149661815,0.056477842
"Age[20,60)",0.141948455,0.039280015
"Age[20,60)",0.081258291,0.050610271
"Age[20,60)",0.178085967,0.037193912
"Age[20,60)",0.128692778,0.056612909
"Age[20,60)",0.094426131,0.034381515
"Age[20,60)",0.145979026,0.045097831
"Age[20,60)",0.167816279,0.029939519
"Age[20,60)",0.134736019,0.025256194
"Age[20,60)",0.134324181,0.044186543
"Age[20,60)",0.080557604,0.063544545
"Age[20,60)",0.066968595,0.073295692
"Age[20,60)",0.133232138,0.024899528
"Age[20,60)",0.151598077,0.074822393
"Age[20,60)",0.170978662,-0.006614531
"Age[20,60)",0.152853651,0.007186888
"Age[20,60)",0.107091777,0.055728526
"Age[20,60)",0.199311135,0.074041314
"Age[20,60)",0.110787114,0.031982888
"Age[20,60)",0.136512941,0.050086995
"Age[20,60)",0.149912906,0.081556714
"Age[20,60)",0.178288206,0.014129633
"Age[20,60)",0.174011064,0.027548014
"Age[20,60)",0.122676331,0.048135939
"Age[20,60)",0.143810185,0.015668548
"Age[20,60)",0.124936285,0.049327363
"Age[20,60)",0.105476313,0.04705808
"Age[20,60)",0.193772559,-0.009847776
"Age[20,60)",0.13241448,0.048600453
"Age[20,60)",0.159037783,0.05751407
"Age[20,60)",0.133299498,0.08009454
"Age[20,60)",0.116214772,0.038318541
"Age[20,60)",0.136827731,0.018583096
"Age[20,60)",0.056475222,0.056701702
"Age[20,60)",0.194817027,0.032055597
"Age[20,60)",0.090065256,0.065518414
"Age[20,60)",0.080126827,0.062581804
"Age[20,60)",0.144146554,0.032056602
"Age[20,60)",0.169927983,0.038832855
"Age[20,60)",0.130551439,0.079014407
"Age[20,60)",0.158491661,0.028028332
"Age[20,60)",0.135633732,0.079857908
"Age[20,60)",0.2006343,0.034162002
"Age[20,60)",0.097308376,0.107440081
"Age[20,60)",0.158200799,0.016372208
"Age[20,60)",0.14170944,0.053023562
"Age[20,60)",0.157619493,0.082177366
"Age[20,60)",0.080941536,0.007572543
"Age[20,60)",0.098692842,0.051618207
"Age[20,60)",0.076823857,0.057565163
"Age[20,60)",0.158703698,0.030060386
"Age[20,60)",0.112657797,0.073515439
"Age[20,60)",0.09009358,0.100528971
"Age[20,60)",0.116039408,0.087904486
"Age[20,60)",0.124679174,0.007043555
"Age[20,60)",0.158577343,0.038322765
"Age[20,60)",0.150509807,0.047079259
"Age[20,60)",0.134160794,0.046408875
"Age[20,60)",0.0961185,0.045956127
"Age[20,60)",0.172921274,0.034767742
"Age[20,60)",0.093480871,0.012159006
"Age[20,60)",0.16752395,0.021305547
"Age[20,60)",0.104891657,0.031697796
"Age[20,60)",0.191957275,0.046576267
"Age[20,60)",0.1463053,0.048342979
"Age[20,60)",0.144396865,0.073747886
"Age[20,60)",0.159663551,0.014152562
"Age[20,60)",0.099218832,0.018279888
"Age[20,60)",0.097172798,-0.015251188
"Age[20,60)",0.167981363,0.053262834
"Age[20,60)",0.078060191,0.042117491
"Age[20,60)",0.094740997,0.071803039
"Age[20,60)",0.074792302,0.357359551
"Age[20,60)",0.114371144,0.091372476
"Age[20,60)",0.146958648,0.059282489
"Age[20,60)",0.089119694,0.016783523
"Age[20,60)",0.137251214,0.026380999
"Age[20,60)",0.073559961,0.019482972
"Age[20,60)",0.222709666,0.016514553
"Age[20,60)",0.16389857,0.044792348
"Age[20,60)",0.159243736,-0.020499059
"Age[20,60)",0.216162267,-0.016243385
"Age[20,60)",0.136377777,0.060863351
"Age[20,60)",0.115910146,0.060721666
"Age[20,60)",0.077576757,0.116329327
"Age[20,60)",0.109392779,0.066524385
"Age[20,60)",0.138630369,0.04097432
"Age[20,60)",0.146206646,0.004629747
"Age[20,60)",0.127903293,0.063541376
"Age[20,60)",0.225591977,0.048590665
"Age[20,60)",0.13215134,0.034589207
"Age[20,60)",0.088330427,0.037495201
"Age[20,60)",0.115564363,0.04001359
"Age[20,60)",0.135761697,-0.016403476
"Age[20,60)",0.116340257,0.013497644
"Age[20,60)",0.13090402,0.060338232
"Age[20,60)",0.157102479,0.078190454
"Age[20,60)",0.072174349,0.050631304
"Age[20,60)",0.169792299,0.034991525
"Age[20,60)",0.153133601,0.072369038
"Age[20,60)",0.095441006,0.030218898
"Age[20,60)",0.104311369,0.102820142
"Age[20,60)",0.079468466,-0.019210798
"Age[20,60)",0.159471314,0.051024365
"Age[20,60)",0.102066935,0.046167395
"Age[20,60)",0.148763952,0.016834347
"Age[20,60)",0.124433463,0.050830873
"Age[20,60)",0.13373704,0.05707167
"Age[20,60)",0.101274585,0.062099695
"Age[20,60)",0.147438298,0.051050562
"Age[20,60)",0.134799814,0.031466883
"Age[20,60)",0.210961541,0.058645107
"Age[20,60)",0.089858909,0.061793421
"Age[20,60)",0.168434555,-6.71E-05
"Age[20,60)",0.080973307,-0.016841395
"Age[20,60)",0.080364292,0.044066713
"Age[20,60)",0.107132122,0.061926929
"Age[20,60)",0.052800082,0.082536313
"Age[20,60)",0.082427656,0.089664111
"Age[20,60)",0.038048217,-0.028968397
"Age[20,60)",0.106417845,0.071046144
"Age[20,60)",0.187565921,-0.01690914
"Age[20,60)",0.169448443,0.033486824
"Age[20,60)",0.118727885,0.09795212
"Age[20,60)",0.142173737,0.093834491
"Age[20,60)",0.089039793,0.085834235
"Age[20,60)",0.119919723,0.037626815
"Age[20,60)",0.137486431,0.026113738
"Age[20,60)",0.127885886,0.028013454
"Age[20,60)",0.127503125,0.073265298
"Age[20,60)",0.132067622,0.052198788
"Age[20,60)",0.137512823,-0.014152696
"Age[20,60)",0.171844163,0.013038162
"Age[20,60)",0.1367074,0.045719251
"Age[20,60)",0.063036251,0.061650125
"Age[20,60)",0.025252965,0.04451908
"Age[20,60)",0.107426241,0.057422899
"Age[20,60)",0.130897299,0.041452178
"Age[20,60)",0.07156694,0.016159699
"Age[20,60)",0.125015612,0.059624972
"Age[20,60)",0.11720709,0.051045332
"Age[20,60)",0.150356469,0.078997258
"Age[20,60)",0.086041553,0.05569067
"Age[20,60)",0.129339553,0.057903505
"Age[20,60)",0.129625883,0.026012353
"Age[20,60)",0.099953151,0.069728679
"Age[20,60)",0.128106264,0.047131183
"Age[20,60)",0.188091099,0.0871897
"Age[20,60)",0.116025782,0.051682632
"Age[20,60)",0.126457767,0.008596355
"Age[20,60)",0.101952796,0.10318677
"Age[20,60)",0.120529359,0.049731637
"Age[20,60)",0.075826579,0.112556163
"Age[20,60)",0.070794421,0.074327571
"Age[20,60)",0.039501888,0.057672481
"Age[20,60)",0.126113065,0.041352377
"Age[20,60)",0.157891359,0.046836304
"Age[20,60)",0.115584068,0.028057691
"Age[20,60)",0.096346564,0.058326058
"Age[20,60)",0.117754742,0.031094339
"Age[20,60)",0.077108813,0.05428293
"Age[20,60)",0.142805805,0.083514392
"Age[20,60)",0.159207468,0.071618658
"Age[20,60)",0.160671467,0.020188789
"Age[20,60)",0.096108007,0.048636346
"Age[20,60)",0.087739212,0.108840512
"Age[20,60)",0.092289478,0.043564582
"Age[20,60)",0.114199361,0.07578565
"Age[20,60)",0.106803161,0.068388038
"Age[20,60)",0.085662149,0.067595358
"Age[20,60)",0.108452368,0.035157351
"Age[20,60)",0.120319239,0.056917253
"Age[20,60)",0.117905064,0.037174829
"Age[20,60)",0.177605285,0.037458359
"Age[20,60)",0.116631765,0.041114436
"Age[20,60)",0.059306708,0.0900551
"Age[20,60)",0.191694422,0.045562903
"Age[20,60)",0.036168645,0.035563699
"Age[20,60)",0.075177644,0.09301954
"Age[20,60)",0.110398789,-0.000377057
"Age[20,60)",0.141384508,0.037473634
"Age[20,60)",0.159861123,0.015149242
"Age[20,60)",0.147451218,0.056337052
"Age[20,60)",0.133702705,0.05340354
"Age[20,60)",0.153071872,0.04150815
"Age[20,60)",0.114427048,0.038185623
"Age[20,60)",0.10459844,0.074920809
"Age[20,60)",0.063710803,0.079825622
"Age[20,60)",0.117702852,0.036058565
"Age[20,60)",0.120125616,0.063019857
"Age[20,60)",0.093962448,0.055526072
"Age[20,60)",0.122110084,0.058942264
"Age[20,60)",0.116712179,0.038158898
"Age[20,60)",0.110246212,0.071024524
"Age[20,60)",0.057194839,0.080136547
"Age[20,60)",0.172261225,0.048389354
"Age[20,60)",0.108391944,0.052435626
"Age[20,60)",0.102940925,0.09422541
"Age[20,60)",0.100920757,0.070646213
"Age[20,60)",0.132986629,0.071381061
"Age[20,60)",0.104079318,0.030288698
"Age[20,60)",0.095760106,0.088720399
"Age[20,60)",0.103346503,0.034681222
"Age[20,60)",0.174921589,0.018048234
"Age[20,60)",0.149312513,0.073332407
"Age[20,60)",0.11870248,0.052124753
"Age[20,60)",0.103624587,0.06883237
"Age[20,60)",0.120170573,0.124380873
"Age[20,60)",0.085268155,0.085166586
"Age[20,60)",0.162551577,0.067968229
"Age[20,60)",0.144751065,0.053491624
"Age[20,60)",0.203447796,0.008164022
"Age[20,60)",0.105416613,0.060892996
"Age[20,60)",0.096932747,0.037807277
"Age[20,60)",0.159349976,0.001840123
"Age[20,60)",0.100350653,0.105559247
"Age[20,60)",0.169418135,0.027449946
"Age[20,60)",0.181414328,0.073902002
"Age[20,60)",0.133957247,0.048875771
"Age[20,60)",0.11282978,0.046049344
"Age[20,60)",0.117566607,0.05294467
"Age[20,60)",0.123495965,0.047591145
"Age[20,60)",0.190133572,0.032908642
"Age[20,60)",0.106020106,0.072409033
"Age[20,60)",0.179292315,0.032452977
"Age[20,60)",0.093596428,0.096004923
"Age[20,60)",0.072215803,0.025277854
"Age[20,60)",0.074518703,0.077293104
"Age[20,60)",0.107682857,0.100597275
"Age[20,60)",0.102701595,0.030250461
"Age[20,60)",0.115456467,0.024751888
"Age[20,60)",0.117305024,0.104684381
"Age[20,60)",0.16948352,0.001571434
"Age[20,60)",0.071132589,0.057959769
"Age[20,60)",0.128948171,0.082993267
"Age[20,60)",0.180939712,0.018346603
"Age[20,60)",0.11260664,0.056744658
"Age[20,60)",0.1058584,0.034696461
"Age[20,60)",0.117243273,0.043018076
"Age[20,60)",0.224739853,0.031697959
"Age[20,60)",0.121482998,0.076957699
"Age[20,60)",0.084018079,0.089305021
"Age[20,60)",0.079756746,0.059756129
"Age[20,60)",0.116487915,0.044743363
"Age[20,60)",0.071794159,0.103876177
"Age[20,60)",0.159384152,0.012291905
"Age[20,60)",0.065722145,0.137953427
"Age[20,60)",0.070360893,0.050189948
"Age[20,60)",0.134068133,0.048619387
"Age[20,60)",0.113308333,0.093390477
"Age[20,60)",0.110213085,0.072110778
"Age[20,60)",0.063769726,0.064926284
"Age[20,60)",0.136154404,0.027037357
"Age[20,60)",0.146057765,0.033345117
"Age[20,60)",0.132645911,0.070328141
"Age[20,60)",0.089448252,0.090997442
"Age[20,60)",0.136128678,0.094913354
"Age[20,60)",0.094128925,0.039181607
"Age[20,60)",0.112810064,0.064044517
"Age[20,60)",0.144447005,0.066953943
"Age[20,60)",0.081384239,0.100389053
"Age[20,60)",0.105186724,0.009117014
"Age[20,60)",0.156605338,0.063810294
"Age[20,60)",0.105012829,0.077361932
"Age[20,60)",0.042502889,0.078501032
"Age[20,60)",0.077443215,0.083343782
"Age[20,60)",0.166929225,0.026209706
"Age[20,60)",0.149066622,0.065502018
"Age[20,60)",0.211380308,-0.020215285
"Age[20,60)",0.041965938,0.083192794
"Age[20,60)",0.140898978,0.07387915
"Age[20,60)",0.113294789,0.046462196
"Age[20,60)",0.151509518,0.067682638
"Age[20,60)",0.098230597,0.051772314
"Age[20,60)",0.072322556,0.056581736
"Age[20,60)",0.138824881,0.040379807
"Age[20,60)",0.145345378,0.031591763
"Age[20,60)",0.115439345,0.067080939
"Age[20,60)",0.128118171,0.099608199
"Age[20,60)",0.131313942,0.011255586
"Age[20,60)",0.072153505,0.015055249
"Age[20,60)",0.210653204,0.013233751
"Age[20,60)",0.179864709,0.02272632
"Age[20,60)",0.11952197,-0.022146206
"Age[20,60)",0.140497955,0.048074468
"Age[20,60)",0.195903745,0.052109075
"Age[20,60)",0.206210808,0.054595347
"Age[20,60)",0.070518675,0.100049732
"Age[20,60)",0.138199618,0.0365027
"Age[20,60)",0.110877876,0.040116986
"Age[20,60)",0.08484249,0.084540008
"Age[20,60)",0.229328234,0.031320807
"Age[20,60)",0.038735459,0.063412176
"Age[20,60)",0.033981505,0.091034465
"Age[20,60)",0.115211228,-0.011362893
"Age[20,60)",0.146271189,0.060814236
"Age[20,60)",0.13969892,0.087201544
"Age[20,60)",0.116958765,0.060448171
"Age[20,60)",0.106106999,0.08511587
"Age[20,60)",0.03933969,0.118320412
"Age[20,60)",0.082590454,0.109982147
"Age[20,60)",0.175521811,0.081914289
"Age[20,60)",0.149319217,0.069321713
"Age[20,60)",0.133709302,0.054905877
"Age[20,60)",0.148549954,0.063772045
"Age[20,60)",0.156590512,0.004667465
"Age[20,60)",0.133870036,0.047675826
"Age[20,60)",0.135574698,0.083318849
"Age[20,60)",0.142674501,0.057167209
"Age[20,60)",0.129465892,0.048399077
"Age[20,60)",0.165952852,0.050312204
"Age[20,60)",0.092623808,0.030224607
"Age[20,60)",0.081732711,0.113018893
"Age[20,60)",0.092100254,0.040727472
